,IDCrop,Crop_Sequence_Trt_Species_Legume_Harvested,Crop_Sequence_Trt_Cultivar_Name,Crop_Sequence_Trt_Growing_Season_Number,IDSite_Site,IDSite,Site_Name,Site_Country,Site_Latitude,Site_Longitude,Site_Coordinate_Source,Site_Soil_Depth_Variable_m,Site_Soil_Classification_Name,Site_Soil_Texture_Name,Site_Soil_pH,Site_Precipitation_mm,Site_Precipitation_Period,Site_Precipitation_Period_Month,Crop_Sequence_Trt_Species_Order,Crop_Sequence_Trt_Name,Crop_Sequence_Trt_Species_Number,IDRotation_CropSystem,Crop_Sequence_Treatment_Name,Crop_Site_Growing_Season_ID,Crop_Growing_Season_Year_First,Crop_Growing_Season_Year_Last,Crop_Growing_Season_Number,Crop_Species_Scientific_Name,Crop_Species_Common_Name,Crop_Species_Legume,IDRotation,Crop_Date_Harvest,Crop_Date_Seeding,Crop_Following_Number,Crop_Multiple_Following_For_Same_Preceding,Crop_Across_Treatment_Averaged_Value,Crop_Across_Species_Same_Treatment_Value,Crop_Replicate_Number,Crop_Yield_Grain,Crop_Yield_Grain_Unit,identifiant_Paper,Crop_Date_From_Seeding_To_Harvest_Day_Number,Site_Precipitation_Period_Year,Site_City_State_Region,Site_Temperature_Period_Month,Site_Temperature_Celsius,Site_Temperature_Period
1819,8682,1,McCall-Len,2.0,434,434,Prosper,United States of America,46.96,-97.02,http://mynasadata.larc.nasa.gov/latitudelongitude-finder/,NA,Typic Haplaquoll and Aeric Calciaquoll (Parella-Bearden series),Silty clay loam,NA,352,Growing season,Apr.-Aug.,Soybean-Common wheat,"Soybean-Common wheat, McCall, 75N",2,4266,"Soybean-Common wheat, McCall, 75N",618,1984,1984,1,Glycine max,Soybean,1,4266,NA Oct. 1984,15 May 1984,0,1,0,1,3,3.10,t.ha-1,236,NA,from 1984 to 1986,North Dakota,NA,NA,NA
1820,8685,1,McCall-Len,2.0,434,434,Prosper,United States of America,46.96,-97.02,http://mynasadata.larc.nasa.gov/latitudelongitude-finder/,NA,Typic Haplaquoll and Aeric Calciaquoll (Parella-Bearden series),Silty clay loam,NA,352,Growing season,Apr.-Aug.,Soybean-Common wheat,"Soybean-Common wheat, McCall, 75N",2,4266,"Soybean-Common wheat, McCall, 75N",619,1985,1985,1,Glycine max,Soybean,1,4266,NA Oct. 1985,15 May 1985,0,1,0,1,3,2.17,t.ha-1,236,NA,from 1984 to 1986,North Dakota,NA,NA,NA
1821,8749,1,McCall-Len,2.0,434,434,Prosper,United States of America,46.96,-97.02,http://mynasadata.larc.nasa.gov/latitudelongitude-finder/,NA,Typic Haplaquoll and Aeric Calciaquoll (Parella-Bearden series),Silty clay loam,NA,352,Growing season,Apr.-Aug.,Soybean-Common wheat,"Soybean-Common wheat, McCall, 75N",2,4266,"Soybean-Common wheat, McCall, 75N",620,1985,1985,1,Triticum aestivum,Common wheat,0,4266,05 Sep. 1985,16 Apr. 1985,1,0,0,1,3,3.92,t.ha-1,236,142,from 1984 to 1986,North Dakota,NA,NA,NA
1822,8752,1,McCall-Len,2.0,434,434,Prosper,United States of America,46.96,-97.02,http://mynasadata.larc.nasa.gov/latitudelongitude-finder/,NA,Typic Haplaquoll and Aeric Calciaquoll (Parella-Bearden series),Silty clay loam,NA,352,Growing season,Apr.-Aug.,Soybean-Common wheat,"Soybean-Common wheat, McCall, 75N",2,4266,"Soybean-Common wheat, McCall, 75N",621,1986,1986,1,Triticum aestivum,Common wheat,0,4266,12 Aug. 1986,05 May 1986,1,0,0,1,3,2.83,t.ha-1,236,99,from 1984 to 1986,North Dakota,NA,NA,NA
1823,8683,1,McCall-Len,2.0,434,434,Prosper,United States of America,46.96,-97.02,http://mynasadata.larc.nasa.gov/latitudelongitude-finder/,NA,Typic Haplaquoll and Aeric Calciaquoll (Parella-Bearden series),Silty clay loam,NA,352,Growing season,Apr.-Aug.,Soybean-Common wheat,"Soybean-Common wheat, McCall, 150N",2,4267,"Soybean-Common wheat, McCall, 150N",618,1984,1984,1,Glycine max,Soybean,1,4267,NA Oct. 1984,15 May 1984,0,1,0,1,3,3.10,t.ha-1,236,NA,from 1984 to 1986,North Dakota,NA,NA,NA
1824,8686,1,McCall-Len,2.0,434,434,Prosper,United States of America,46.96,-97.02,http://mynasadata.larc.nasa.gov/latitudelongitude-finder/,NA,Typic Haplaquoll and Aeric Calciaquoll (Parella-Bearden series),Silty clay loam,NA,352,Growing season,Apr.-Aug.,Soybean-Common wheat,"Soybean-Common wheat, McCall, 150N",2,4267,"Soybean-Common wheat, McCall, 150N",619,1985,1985,1,Glycine max,Soybean,1,4267,NA Oct. 1985,15 May 1985,0,1,0,1,3,2.17,t.ha-1,236,NA,from 1984 to 1986,North Dakota,NA,NA,NA
1825,8750,1,McCall-Len,2.0,434,434,Prosper,United States of America,46.96,-97.02,http://mynasadata.larc.nasa.gov/latitudelongitude-finder/,NA,Typic Haplaquoll and Aeric Calciaquoll (Parella-Bearden series),Silty clay loam,NA,352,Growing season,Apr.-Aug.,Soybean-Common wheat,"Soybean-Common wheat, McCall, 150N",2,4267,"Soybean-Common wheat, McCall, 150N",620,1985,1985,1,Triticum aestivum,Common wheat,0,4267,05 Sep. 1985,16 Apr. 1985,1,0,0,1,3,4.41,t.ha-1,236,142,from 1984 to 1986,North Dakota,NA,NA,NA
1826,8753,1,McCall-Len,2.0,434,434,Prosper,United States of America,46.96,-97.02,http://mynasadata.larc.nasa.gov/latitudelongitude-finder/,NA,Typic Haplaquoll and Aeric Calciaquoll (Parella-Bearden series),Silty clay loam,NA,352,Growing season,Apr.-Aug.,Soybean-Common wheat,"Soybean-Common wheat, McCall, 150N",2,4267,"Soybean-Common wheat, McCall, 150N",621,1986,1986,1,Triticum aestivum,Common wheat,0,4267,12 Aug. 1986,05 May 1986,1,0,0,1,3,2.92,t.ha-1,236,99,from 1984 to 1986,North Dakota,NA,NA,NA
1827,8687,1,Lakota-Len,2.0,434,434,Prosper,United States of America,46.96,-97.02,http://mynasadata.larc.nasa.gov/latitudelongitude-finder/,NA,Typic Haplaquoll and Aeric Calciaquoll (Parella-Bearden series),Silty clay loam,NA,352,Growing season,Apr.-Aug.,Soybean-Common wheat,"Soybean-Common wheat, Lakota, 0N",2,4268,"Soybean-Common wheat, Lakota, 0N",618,1984,1984,1,Glycine max,Soybean,1,4268,NA Oct. 1984,15 May 1984,0,0,0,1,3,2.07,t.ha-1,236,NA,from 1984 to 1986,North Dakota,NA,NA,NA
1828,8690,1,Lakota-Len,2.0,434,434,Prosper,United States of America,46.96,-97.02,http://mynasadata.larc.nasa.gov/latitudelongitude-finder/,NA,Typic Haplaquoll and Aeric Calciaquoll (Parella-Bearden series),Silty clay loam,NA,352,Growing season,Apr.-Aug.,Soybean-Common wheat,"Soybean-Common wheat, Lakota, 0N",2,4268,"Soybean-Common wheat, Lakota, 0N",619,1985,1985,1,Glycine max,Soybean,1,4268,NA Oct. 1985,15 May 1985,0,0,0,1,3,2.99,t.ha-1,236,NA,from 1984 to 1986,North Dakota,NA,NA,NA
1829,8760,1,Lakota-Len,2.0,434,434,Prosper,United States of America,46.96,-97.02,http://mynasadata.larc.nasa.gov/latitudelongitude-finder/,NA,Typic Haplaquoll and Aeric Calciaquoll (Parella-Bearden series),Silty clay loam,NA,352,Growing season,Apr.-Aug.,Soybean-Common wheat,"Soybean-Common wheat, Lakota, 0N",2,4268,"Soybean-Common wheat, Lakota, 0N",620,1985,1985,1,Triticum aestivum,Common wheat,0,4268,05 Sep. 1985,16 Apr. 1985,1,0,0,1,3,3.29,t.ha-1,236,142,from 1984 to 1986,North Dakota,NA,NA,NA
1830,8763,1,Lakota-Len,2.0,434,434,Prosper,United States of America,46.96,-97.02,http://mynasadata.larc.nasa.gov/latitudelongitude-finder/,NA,Typic Haplaquoll and Aeric Calciaquoll (Parella-Bearden series),Silty clay loam,NA,352,Growing season,Apr.-Aug.,Soybean-Common wheat,"Soybean-Common wheat, Lakota, 0N",2,4268,"Soybean-Common wheat, Lakota, 0N",621,1986,1986,1,Triticum aestivum,Common wheat,0,4268,12 Aug. 1986,05 May 1986,1,0,0,1,3,2.59,t.ha-1,236,99,from 1984 to 1986,North Dakota,NA,NA,NA
1831,8688,1,Lakota-Len,2.0,434,434,Prosper,United States of America,46.96,-97.02,http://mynasadata.larc.nasa.gov/latitudelongitude-finder/,NA,Typic Haplaquoll and Aeric Calciaquoll (Parella-Bearden series),Silty clay loam,NA,352,Growing season,Apr.-Aug.,Soybean-Common wheat,"Soybean-Common wheat, Lakota, 75N",2,4269,"Soybean-Common wheat, Lakota, 75N",618,1984,1984,1,Glycine max,Soybean,1,4269,NA Oct. 1984,15 May 1984,0,1,0,1,3,2.07,t.ha-1,236,NA,from 1984 to 1986,North Dakota,NA,NA,NA
1832,8691,1,Lakota-Len,2.0,434,434,Prosper,United States of America,46.96,-97.02,http://mynasadata.larc.nasa.gov/latitudelongitude-finder/,NA,Typic Haplaquoll and Aeric Calciaquoll (Parella-Bearden series),Silty clay loam,NA,352,Growing season,Apr.-Aug.,Soybean-Common wheat,"Soybean-Common wheat, Lakota, 75N",2,4269,"Soybean-Common wheat, Lakota, 75N",619,1985,1985,1,Glycine max,Soybean,1,4269,NA Oct. 1985,15 May 1985,0,1,0,1,3,2.99,t.ha-1,236,NA,from 1984 to 1986,North Dakota,NA,NA,NA
1833,8761,1,Lakota-Len,2.0,434,434,Prosper,United States of America,46.96,-97.02,http://mynasadata.larc.nasa.gov/latitudelongitude-finder/,NA,Typic Haplaquoll and Aeric Calciaquoll (Parella-Bearden series),Silty clay loam,NA,352,Growing season,Apr.-Aug.,Soybean-Common wheat,"Soybean-Common wheat, Lakota, 75N",2,4269,"Soybean-Common wheat, Lakota, 75N",620,1985,1985,1,Triticum aestivum,Common wheat,0,4269,05 Sep. 1985,16 Apr. 1985,1,0,0,1,3,3.50,t.ha-1,236,142,from 1984 to 1986,North Dakota,NA,NA,NA
1834,8764,1,Lakota-Len,2.0,434,434,Prosper,United States of America,46.96,-97.02,http://mynasadata.larc.nasa.gov/latitudelongitude-finder/,NA,Typic Haplaquoll and Aeric Calciaquoll (Parella-Bearden series),Silty clay loam,NA,352,Growing season,Apr.-Aug.,Soybean-Common wheat,"Soybean-Common wheat, Lakota, 75N",2,4269,"Soybean-Common wheat, Lakota, 75N",621,1986,1986,1,Triticum aestivum,Common wheat,0,4269,12 Aug. 1986,05 May 1986,1,0,0,1,3,2.99,t.ha-1,236,99,from 1984 to 1986,North Dakota,NA,NA,NA
1835,8689,1,Lakota-Len,2.0,434,434,Prosper,United States of America,46.96,-97.02,http://mynasadata.larc.nasa.gov/latitudelongitude-finder/,NA,Typic Haplaquoll and Aeric Calciaquoll (Parella-Bearden series),Silty clay loam,NA,352,Growing season,Apr.-Aug.,Soybean-Common wheat,"Soybean-Common wheat, Lakota, 150N",2,4270,"Soybean-Common wheat, Lakota, 150N",618,1984,1984,1,Glycine max,Soybean,1,4270,NA Oct. 1984,15 May 1984,0,1,0,1,3,2.07,t.ha-1,236,NA,from 1984 to 1986,North Dakota,NA,NA,NA
1836,8692,1,Lakota-Len,2.0,434,434,Prosper,United States of America,46.96,-97.02,http://mynasadata.larc.nasa.gov/latitudelongitude-finder/,NA,Typic Haplaquoll and Aeric Calciaquoll (Parella-Bearden series),Silty clay loam,NA,352,Growing season,Apr.-Aug.,Soybean-Common wheat,"Soybean-Common wheat, Lakota, 150N",2,4270,"Soybean-Common wheat, Lakota, 150N",619,1985,1985,1,Glycine max,Soybean,1,4270,NA Oct. 1985,15 May 1985,0,1,0,1,3,2.99,t.ha-1,236,NA,from 1984 to 1986,North Dakota,NA,NA,NA
1837,8762,1,Lakota-Len,2.0,434,434,Prosper,United States of America,46.96,-97.02,http://mynasadata.larc.nasa.gov/latitudelongitude-finder/,NA,Typic Haplaquoll and Aeric Calciaquoll (Parella-Bearden series),Silty clay loam,NA,352,Growing season,Apr.-Aug.,Soybean-Common wheat,"Soybean-Common wheat, Lakota, 150N",2,4270,"Soybean-Common wheat, Lakota, 150N",620,1985,1985,1,Triticum aestivum,Common wheat,0,4270,05 Sep. 1985,16 Apr. 1985,1,0,0,1,3,4.12,t.ha-1,236,142,from 1984 to 1986,North Dakota,NA,NA,NA
1838,8765,1,Lakota-Len,2.0,434,434,Prosper,United States of America,46.96,-97.02,http://mynasadata.larc.nasa.gov/latitudelongitude-finder/,NA,Typic Haplaquoll and Aeric Calciaquoll (Parella-Bearden series),Silty clay loam,NA,352,Growing season,Apr.-Aug.,Soybean-Common wheat,"Soybean-Common wheat, Lakota, 150N",2,4270,"Soybean-Common wheat, Lakota, 150N",621,1986,1986,1,Triticum aestivum,Common wheat,0,4270,12 Aug. 1986,05 May 1986,1,0,0,1,3,2.96,t.ha-1,236,99,from 1984 to 1986,North Dakota,NA,NA,NA
1839,8693,1,Pindak-Len,2.0,434,434,Prosper,United States of America,46.96,-97.02,http://mynasadata.larc.nasa.gov/latitudelongitude-finder/,NA,Typic Haplaquoll and Aeric Calciaquoll (Parella-Bearden series),Silty clay loam,NA,352,Growing season,Apr.-Aug.,Kidney bean-Common wheat,"Kidney bean-Common wheat, Pindak, 0N",2,4271,"Kidney bean-Common wheat, Pindak, 0N",618,1984,1984,1,Phaseolus vulgaris,Kidney bean,1,4271,NA Oct. 1984,15 May 1984,0,0,0,1,3,3.10,t.ha-1,236,NA,from 1984 to 1986,North Dakota,NA,NA,NA
1840,8696,1,Pindak-Len,2.0,434,434,Prosper,United States of America,46.96,-97.02,http://mynasadata.larc.nasa.gov/latitudelongitude-finder/,NA,Typic Haplaquoll and Aeric Calciaquoll (Parella-Bearden series),Silty clay loam,NA,352,Growing season,Apr.-Aug.,Kidney bean-Common wheat,"Kidney bean-Common wheat, Pindak, 0N",2,4271,"Kidney bean-Common wheat, Pindak, 0N",619,1985,1985,1,Phaseolus vulgaris,Kidney bean,1,4271,NA Oct. 1985,15 May 1985,0,0,0,1,3,1.65,t.ha-1,236,NA,from 1984 to 1986,North Dakota,NA,NA,NA
1841,8772,1,Pindak-Len,2.0,434,434,Prosper,United States of America,46.96,-97.02,http://mynasadata.larc.nasa.gov/latitudelongitude-finder/,NA,Typic Haplaquoll and Aeric Calciaquoll (Parella-Bearden series),Silty clay loam,NA,352,Growing season,Apr.-Aug.,Kidney bean-Common wheat,"Kidney bean-Common wheat, Pindak, 0N",2,4271,"Kidney bean-Common wheat, Pindak, 0N",620,1985,1985,1,Triticum aestivum,Common wheat,0,4271,05 Sep. 1985,16 Apr. 1985,1,0,0,1,3,3.66,t.ha-1,236,142,from 1984 to 1986,North Dakota,NA,NA,NA
1842,8775,1,Pindak-Len,2.0,434,434,Prosper,United States of America,46.96,-97.02,http://mynasadata.larc.nasa.gov/latitudelongitude-finder/,NA,Typic Haplaquoll and Aeric Calciaquoll (Parella-Bearden series),Silty clay loam,NA,352,Growing season,Apr.-Aug.,Kidney bean-Common wheat,"Kidney bean-Common wheat, Pindak, 0N",2,4271,"Kidney bean-Common wheat, Pindak, 0N",621,1986,1986,1,Triticum aestivum,Common wheat,0,4271,12 Aug. 1986,05 May 1986,1,0,0,1,3,2.49,t.ha-1,236,99,from 1984 to 1986,North Dakota,NA,NA,NA
1843,8694,1,Pindak-Len,2.0,434,434,Prosper,United States of America,46.96,-97.02,http://mynasadata.larc.nasa.gov/latitudelongitude-finder/,NA,Typic Haplaquoll and Aeric Calciaquoll (Parella-Bearden series),Silty clay loam,NA,352,Growing season,Apr.-Aug.,Kidney bean-Common wheat,"Kidney bean-Common wheat, Pindak, 75N",2,4272,"Kidney bean-Common wheat, Pindak, 75N",618,1984,1984,1,Phaseolus vulgaris,Kidney bean,1,4272,NA Oct. 1984,15 May 1984,0,1,0,1,3,3.10,t.ha-1,236,NA,from 1984 to 1986,North Dakota,NA,NA,NA
1844,8697,1,Pindak-Len,2.0,434,434,Prosper,United States of America,46.96,-97.02,http://mynasadata.larc.nasa.gov/latitudelongitude-finder/,NA,Typic Haplaquoll and Aeric Calciaquoll (Parella-Bearden series),Silty clay loam,NA,352,Growing season,Apr.-Aug.,Kidney bean-Common wheat,"Kidney bean-Common wheat, Pindak, 75N",2,4272,"Kidney bean-Common wheat, Pindak, 75N",619,1985,1985,1,Phaseolus vulgaris,Kidney bean,1,4272,NA Oct. 1985,15 May 1985,0,1,0,1,3,1.65,t.ha-1,236,NA,from 1984 to 1986,North Dakota,NA,NA,NA
1845,8773,1,Pindak-Len,2.0,434,434,Prosper,United States of America,46.96,-97.02,http://mynasadata.larc.nasa.gov/latitudelongitude-finder/,NA,Typic Haplaquoll and Aeric Calciaquoll (Parella-Bearden series),Silty clay loam,NA,352,Growing season,Apr.-Aug.,Kidney bean-Common wheat,"Kidney bean-Common wheat, Pindak, 75N",2,4272,"Kidney bean-Common wheat, Pindak, 75N",620,1985,1985,1,Triticum aestivum,Common wheat,0,4272,05 Sep. 1985,16 Apr. 1985,1,0,0,1,3,4.35,t.ha-1,236,142,from 1984 to 1986,North Dakota,NA,NA,NA
1846,8776,1,Pindak-Len,2.0,434,434,Prosper,United States of America,46.96,-97.02,http://mynasadata.larc.nasa.gov/latitudelongitude-finder/,NA,Typic Haplaquoll and Aeric Calciaquoll (Parella-Bearden series),Silty clay loam,NA,352,Growing season,Apr.-Aug.,Kidney bean-Common wheat,"Kidney bean-Common wheat, Pindak, 75N",2,4272,"Kidney bean-Common wheat, Pindak, 75N",621,1986,1986,1,Triticum aestivum,Common wheat,0,4272,12 Aug. 1986,05 May 1986,1,0,0,1,3,2.74,t.ha-1,236,99,from 1984 to 1986,North Dakota,NA,NA,NA
1847,8695,1,Pindak-Len,2.0,434,434,Prosper,United States of America,46.96,-97.02,http://mynasadata.larc.nasa.gov/latitudelongitude-finder/,NA,Typic Haplaquoll and Aeric Calciaquoll (Parella-Bearden series),Silty clay loam,NA,352,Growing season,Apr.-Aug.,Kidney bean-Common wheat,"Kidney bean-Common wheat, Pindak, 150N",2,4273,"Kidney bean-Common wheat, Pindak, 150N",618,1984,1984,1,Phaseolus vulgaris,Kidney bean,1,4273,NA Oct. 1984,15 May 1984,0,1,0,1,3,3.10,t.ha-1,236,NA,from 1984 to 1986,North Dakota,NA,NA,NA
1848,8698,1,Pindak-Len,2.0,434,434,Prosper,United States of America,46.96,-97.02,http://mynasadata.larc.nasa.gov/latitudelongitude-finder/,NA,Typic Haplaquoll and Aeric Calciaquoll (Parella-Bearden series),Silty clay loam,NA,352,Growing season,Apr.-Aug.,Kidney bean-Common wheat,"Kidney bean-Common wheat, Pindak, 150N",2,4273,"Kidney bean-Common wheat, Pindak, 150N",619,1985,1985,1,Phaseolus vulgaris,Kidney bean,1,4273,NA Oct. 1985,15 May 1985,0,1,0,1,3,1.65,t.ha-1,236,NA,from 1984 to 1986,North Dakota,NA,NA,NA
1849,8774,1,Pindak-Len,2.0,434,434,Prosper,United States of America,46.96,-97.02,http://mynasadata.larc.nasa.gov/latitudelongitude-finder/,NA,Typic Haplaquoll and Aeric Calciaquoll (Parella-Bearden series),Silty clay loam,NA,352,Growing season,Apr.-Aug.,Kidney bean-Common wheat,"Kidney bean-Common wheat, Pindak, 150N",2,4273,"Kidney bean-Common wheat, Pindak, 150N",620,1985,1985,1,Triticum aestivum,Common wheat,0,4273,05 Sep. 1985,16 Apr. 1985,1,0,0,1,3,5.16,t.ha-1,236,142,from 1984 to 1986,North Dakota,NA,NA,NA
1850,8777,1,Pindak-Len,2.0,434,434,Prosper,United States of America,46.96,-97.02,http://mynasadata.larc.nasa.gov/latitudelongitude-finder/,NA,Typic Haplaquoll and Aeric Calciaquoll (Parella-Bearden series),Silty clay loam,NA,352,Growing season,Apr.-Aug.,Kidney bean-Common wheat,"Kidney bean-Common wheat, Pindak, 150N",2,4273,"Kidney bean-Common wheat, Pindak, 150N",621,1986,1986,1,Triticum aestivum,Common wheat,0,4273,12 Aug. 1986,05 May 1986,1,0,0,1,3,2.91,t.ha-1,236,99,from 1984 to 1986,North Dakota,NA,NA,NA
1851,8699,1,Seafarer-Len,2.0,434,434,Prosper,United States of America,46.96,-97.02,http://mynasadata.larc.nasa.gov/latitudelongitude-finder/,NA,Typic Haplaquoll and Aeric Calciaquoll (Parella-Bearden series),Silty clay loam,NA,352,Growing season,Apr.-Aug.,Kidney bean-Common wheat,"Kidney bean-Common wheat, Seafarer, 0N",2,4274,"Kidney bean-Common wheat, Seafarer, 0N",618,1984,1984,1,Phaseolus vulgaris,Kidney bean,1,4274,NA Oct. 1984,15 May 1984,0,0,0,1,3,2.27,t.ha-1,236,NA,from 1984 to 1986,North Dakota,NA,NA,NA
1852,8702,1,Seafarer-Len,2.0,434,434,Prosper,United States of America,46.96,-97.02,http://mynasadata.larc.nasa.gov/latitudelongitude-finder/,NA,Typic Haplaquoll and Aeric Calciaquoll (Parella-Bearden series),Silty clay loam,NA,352,Growing season,Apr.-Aug.,Kidney bean-Common wheat,"Kidney bean-Common wheat, Seafarer, 0N",2,4274,"Kidney bean-Common wheat, Seafarer, 0N",619,1985,1985,1,Phaseolus vulgaris,Kidney bean,1,4274,NA Oct. 1985,15 May 1985,0,0,0,1,3,2.02,t.ha-1,236,NA,from 1984 to 1986,North Dakota,NA,NA,NA
1853,8784,1,Seafarer-Len,2.0,434,434,Prosper,United States of America,46.96,-97.02,http://mynasadata.larc.nasa.gov/latitudelongitude-finder/,NA,Typic Haplaquoll and Aeric Calciaquoll (Parella-Bearden series),Silty clay loam,NA,352,Growing season,Apr.-Aug.,Kidney bean-Common wheat,"Kidney bean-Common wheat, Seafarer, 0N",2,4274,"Kidney bean-Common wheat, Seafarer, 0N",620,1985,1985,1,Triticum aestivum,Common wheat,0,4274,05 Sep. 1985,16 Apr. 1985,1,0,0,1,3,3.30,t.ha-1,236,142,from 1984 to 1986,North Dakota,NA,NA,NA
1854,8787,1,Seafarer-Len,2.0,434,434,Prosper,United States of America,46.96,-97.02,http://mynasadata.larc.nasa.gov/latitudelongitude-finder/,NA,Typic Haplaquoll and Aeric Calciaquoll (Parella-Bearden series),Silty clay loam,NA,352,Growing season,Apr.-Aug.,Kidney bean-Common wheat,"Kidney bean-Common wheat, Seafarer, 0N",2,4274,"Kidney bean-Common wheat, Seafarer, 0N",621,1986,1986,1,Triticum aestivum,Common wheat,0,4274,12 Aug. 1986,05 May 1986,1,0,0,1,3,2.26,t.ha-1,236,99,from 1984 to 1986,North Dakota,NA,NA,NA
1855,8700,1,Seafarer-Len,2.0,434,434,Prosper,United States of America,46.96,-97.02,http://mynasadata.larc.nasa.gov/latitudelongitude-finder/,NA,Typic Haplaquoll and Aeric Calciaquoll (Parella-Bearden series),Silty clay loam,NA,352,Growing season,Apr.-Aug.,Kidney bean-Common wheat,"Kidney bean-Common wheat, Seafarer, 75N",2,4275,"Kidney bean-Common wheat, Seafarer, 75N",618,1984,1984,1,Phaseolus vulgaris,Kidney bean,1,4275,NA Oct. 1984,15 May 1984,0,1,0,1,3,2.27,t.ha-1,236,NA,from 1984 to 1986,North Dakota,NA,NA,NA
1856,8703,1,Seafarer-Len,2.0,434,434,Prosper,United States of America,46.96,-97.02,http://mynasadata.larc.nasa.gov/latitudelongitude-finder/,NA,Typic Haplaquoll and Aeric Calciaquoll (Parella-Bearden series),Silty clay loam,NA,352,Growing season,Apr.-Aug.,Kidney bean-Common wheat,"Kidney bean-Common wheat, Seafarer, 75N",2,4275,"Kidney bean-Common wheat, Seafarer, 75N",619,1985,1985,1,Phaseolus vulgaris,Kidney bean,1,4275,NA Oct. 1985,15 May 1985,0,1,0,1,3,2.02,t.ha-1,236,NA,from 1984 to 1986,North Dakota,NA,NA,NA
1857,8785,1,Seafarer-Len,2.0,434,434,Prosper,United States of America,46.96,-97.02,http://mynasadata.larc.nasa.gov/latitudelongitude-finder/,NA,Typic Haplaquoll and Aeric Calciaquoll (Parella-Bearden series),Silty clay loam,NA,352,Growing season,Apr.-Aug.,Kidney bean-Common wheat,"Kidney bean-Common wheat, Seafarer, 75N",2,4275,"Kidney bean-Common wheat, Seafarer, 75N",620,1985,1985,1,Triticum aestivum,Common wheat,0,4275,05 Sep. 1985,16 Apr. 1985,1,0,0,1,3,3.99,t.ha-1,236,142,from 1984 to 1986,North Dakota,NA,NA,NA
1858,8788,1,Seafarer-Len,2.0,434,434,Prosper,United States of America,46.96,-97.02,http://mynasadata.larc.nasa.gov/latitudelongitude-finder/,NA,Typic Haplaquoll and Aeric Calciaquoll (Parella-Bearden series),Silty clay loam,NA,352,Growing season,Apr.-Aug.,Kidney bean-Common wheat,"Kidney bean-Common wheat, Seafarer, 75N",2,4275,"Kidney bean-Common wheat, Seafarer, 75N",621,1986,1986,1,Triticum aestivum,Common wheat,0,4275,12 Aug. 1986,05 May 1986,1,0,0,1,3,2.70,t.ha-1,236,99,from 1984 to 1986,North Dakota,NA,NA,NA
1859,8701,1,Seafarer-Len,2.0,434,434,Prosper,United States of America,46.96,-97.02,http://mynasadata.larc.nasa.gov/latitudelongitude-finder/,NA,Typic Haplaquoll and Aeric Calciaquoll (Parella-Bearden series),Silty clay loam,NA,352,Growing season,Apr.-Aug.,Kidney bean-Common wheat,"Kidney bean-Common wheat, Seafarer, 150N",2,4276,"Kidney bean-Common wheat, Seafarer, 150N",618,1984,1984,1,Phaseolus vulgaris,Kidney bean,1,4276,NA Oct. 1984,15 May 1984,0,1,0,1,3,2.27,t.ha-1,236,NA,from 1984 to 1986,North Dakota,NA,NA,NA
1860,8704,1,Seafarer-Len,2.0,434,434,Prosper,United States of America,46.96,-97.02,http://mynasadata.larc.nasa.gov/latitudelongitude-finder/,NA,Typic Haplaquoll and Aeric Calciaquoll (Parella-Bearden series),Silty clay loam,NA,352,Growing season,Apr.-Aug.,Kidney bean-Common wheat,"Kidney bean-Common wheat, Seafarer, 150N",2,4276,"Kidney bean-Common wheat, Seafarer, 150N",619,1985,1985,1,Phaseolus vulgaris,Kidney bean,1,4276,NA Oct. 1985,15 May 1985,0,1,0,1,3,2.02,t.ha-1,236,NA,from 1984 to 1986,North Dakota,NA,NA,NA
1861,8786,1,Seafarer-Len,2.0,434,434,Prosper,United States of America,46.96,-97.02,http://mynasadata.larc.nasa.gov/latitudelongitude-finder/,NA,Typic Haplaquoll and Aeric Calciaquoll (Parella-Bearden series),Silty clay loam,NA,352,Growing season,Apr.-Aug.,Kidney bean-Common wheat,"Kidney bean-Common wheat, Seafarer, 150N",2,4276,"Kidney bean-Common wheat, Seafarer, 150N",620,1985,1985,1,Triticum aestivum,Common wheat,0,4276,05 Sep. 1985,16 Apr. 1985,1,0,0,1,3,4.38,t.ha-1,236,142,from 1984 to 1986,North Dakota,NA,NA,NA
1862,8789,1,Seafarer-Len,2.0,434,434,Prosper,United States of America,46.96,-97.02,http://mynasadata.larc.nasa.gov/latitudelongitude-finder/,NA,Typic Haplaquoll and Aeric Calciaquoll (Parella-Bearden series),Silty clay loam,NA,352,Growing season,Apr.-Aug.,Kidney bean-Common wheat,"Kidney bean-Common wheat, Seafarer, 150N",2,4276,"Kidney bean-Common wheat, Seafarer, 150N",621,1986,1986,1,Triticum aestivum,Common wheat,0,4276,12 Aug. 1986,05 May 1986,1,0,0,1,3,2.77,t.ha-1,236,99,from 1984 to 1986,North Dakota,NA,NA,NA
