IDCrop,Crop_Sequence_Trt_Species_Legume_Harvested,Crop_Sequence_Trt_Cultivar_Name,Crop_Sequence_Trt_Growing_Season_Number,IDSite_Site,IDSite,Site_Name,Site_Country,Site_Latitude,Site_Longitude,Site_Coordinate_Source,Site_Soil_Depth_Variable_m,Site_Soil_Classification_Name,Site_Soil_Texture_Name,Site_Soil_pH,Site_Precipitation_mm,Site_Precipitation_Period,Site_Precipitation_Period_Month,Crop_Sequence_Trt_Species_Order,Crop_Sequence_Trt_Name,Crop_Sequence_Trt_Species_Number,IDRotation_CropSystem,Crop_Sequence_Treatment_Name,Crop_Site_Growing_Season_ID,Crop_Growing_Season_Year_First,Crop_Growing_Season_Year_Last,Crop_Growing_Season_Number,Crop_Species_Scientific_Name,Crop_Species_Common_Name,Crop_Species_Legume,IDRotation,Crop_Date_Harvest,Crop_Date_Seeding,Crop_Following_Number,Crop_Multiple_Following_For_Same_Preceding,Crop_Across_Treatment_Averaged_Value,Crop_Across_Species_Same_Treatment_Value,Crop_Replicate_Number,Crop_Yield_Grain,Crop_Yield_Grain_Unit,identifiant_Paper,Crop_Date_From_Seeding_To_Harvest_Day_Number,Site_Precipitation_Period_Year,Site_City_State_Region,Site_Temperature_Period_Month,Site_Temperature_Celsius,Site_Temperature_Period,Averege_Humidity,Averege_Solar
7835,0,63M91,1.0,392,392,Mandan,United States of America,46.83,-100.89,http://mynasadata.larc.nasa.gov/latitudelongitude-finder/,,Typic and Pachic Haplustoll (Temvik and Wilton series),Silty loam,,249.0,Growing season,May-Sep.,Common sunflower,Common sunflower,1,3918,Common sunflower,544,2003,2003,1,Helianthus annuus,Common sunflower,0,3918,21 Oct. 2003,17 Jun. 2003,1,0,0,1,4.0,0.84,t.ha-1,212,126.0,from 2003 to 2003,North Dakota,May-Sep.,17.4,Growing season,89.03945519773525,6599.22907810585
7836,0,63M91,1.0,392,392,Mandan,United States of America,46.83,-100.89,http://mynasadata.larc.nasa.gov/latitudelongitude-finder/,,Typic and Pachic Haplustoll (Temvik and Wilton series),Silty loam,,249.0,Growing season,May-Sep.,Common sunflower,Common sunflower,1,3918,Common sunflower,544,2003,2003,1,Helianthus annuus,Common sunflower,0,3918,21 Oct. 2003,17 Jun. 2003,1,0,0,1,4.0,0.71,t.ha-1,212,126.0,from 2003 to 2003,North Dakota,May-Sep.,17.4,Growing season,89.03945519773525,6599.22907810585
7837,0,63M91,1.0,392,392,Mandan,United States of America,46.83,-100.89,http://mynasadata.larc.nasa.gov/latitudelongitude-finder/,,Typic and Pachic Haplustoll (Temvik and Wilton series),Silty loam,,249.0,Growing season,May-Sep.,Common sunflower,Common sunflower,1,3918,Common sunflower,544,2003,2003,1,Helianthus annuus,Common sunflower,0,3918,21 Oct. 2003,17 Jun. 2003,1,0,0,1,4.0,1.05,t.ha-1,212,126.0,from 2003 to 2003,North Dakota,May-Sep.,17.4,Growing season,89.03945519773525,6599.22907810585
7838,0,63M91,1.0,392,392,Mandan,United States of America,46.83,-100.89,http://mynasadata.larc.nasa.gov/latitudelongitude-finder/,,Typic and Pachic Haplustoll (Temvik and Wilton series),Silty loam,,249.0,Growing season,May-Sep.,Common sunflower,Common sunflower,1,3918,Common sunflower,544,2003,2003,1,Helianthus annuus,Common sunflower,0,3918,21 Oct. 2003,17 Jun. 2003,1,0,0,1,4.0,0.78,t.ha-1,212,126.0,from 2003 to 2003,North Dakota,May-Sep.,17.4,Growing season,89.03945519773525,6599.22907810585
7839,0,63M91,1.0,392,392,Mandan,United States of America,46.83,-100.89,http://mynasadata.larc.nasa.gov/latitudelongitude-finder/,,Typic and Pachic Haplustoll (Temvik and Wilton series),Silty loam,,249.0,Growing season,May-Sep.,Common sunflower,Common sunflower,1,3918,Common sunflower,544,2003,2003,1,Helianthus annuus,Common sunflower,0,3918,21 Oct. 2003,17 Jun. 2003,1,0,0,1,4.0,0.39,t.ha-1,212,126.0,from 2003 to 2003,North Dakota,May-Sep.,17.4,Growing season,89.03945519773525,6599.22907810585
7840,0,63M91,1.0,392,392,Mandan,United States of America,46.83,-100.89,http://mynasadata.larc.nasa.gov/latitudelongitude-finder/,,Typic and Pachic Haplustoll (Temvik and Wilton series),Silty loam,,249.0,Growing season,May-Sep.,Common sunflower,Common sunflower,1,3918,Common sunflower,544,2003,2003,1,Helianthus annuus,Common sunflower,0,3918,21 Oct. 2003,17 Jun. 2003,1,0,0,1,4.0,0.99,t.ha-1,212,126.0,from 2003 to 2003,North Dakota,May-Sep.,17.4,Growing season,89.03945519773525,6599.22907810585
7841,0,Amidon,1.0,392,392,Mandan,United States of America,46.83,-100.89,http://mynasadata.larc.nasa.gov/latitudelongitude-finder/,,Typic and Pachic Haplustoll (Temvik and Wilton series),Silty loam,,249.0,Growing season,May-Sep.,Common wheat,Common wheat,1,3919,Common wheat,544,2003,2003,1,Triticum aestivum,Common wheat,0,3919,19 Aug. 2003,21 May 2003,1,0,0,1,4.0,1.88,t.ha-1,212,90.0,from 2003 to 2003,North Dakota,May-Sep.,17.4,Growing season,89.03945519773525,6599.22907810585
7842,0,Amidon,1.0,392,392,Mandan,United States of America,46.83,-100.89,http://mynasadata.larc.nasa.gov/latitudelongitude-finder/,,Typic and Pachic Haplustoll (Temvik and Wilton series),Silty loam,,249.0,Growing season,May-Sep.,Common wheat,Common wheat,1,3919,Common wheat,544,2003,2003,1,Triticum aestivum,Common wheat,0,3919,19 Aug. 2003,21 May 2003,1,0,0,1,4.0,1.84,t.ha-1,212,90.0,from 2003 to 2003,North Dakota,May-Sep.,17.4,Growing season,89.03945519773525,6599.22907810585
7843,0,Amidon,1.0,392,392,Mandan,United States of America,46.83,-100.89,http://mynasadata.larc.nasa.gov/latitudelongitude-finder/,,Typic and Pachic Haplustoll (Temvik and Wilton series),Silty loam,,249.0,Growing season,May-Sep.,Common wheat,Common wheat,1,3919,Common wheat,544,2003,2003,1,Triticum aestivum,Common wheat,0,3919,19 Aug. 2003,21 May 2003,1,0,0,1,4.0,1.81,t.ha-1,212,90.0,from 2003 to 2003,North Dakota,May-Sep.,17.4,Growing season,89.03945519773525,6599.22907810585
7844,0,Amidon,1.0,392,392,Mandan,United States of America,46.83,-100.89,http://mynasadata.larc.nasa.gov/latitudelongitude-finder/,,Typic and Pachic Haplustoll (Temvik and Wilton series),Silty loam,,249.0,Growing season,May-Sep.,Common wheat,Common wheat,1,3919,Common wheat,544,2003,2003,1,Triticum aestivum,Common wheat,0,3919,19 Aug. 2003,21 May 2003,1,0,0,1,4.0,1.93,t.ha-1,212,90.0,from 2003 to 2003,North Dakota,May-Sep.,17.4,Growing season,89.03945519773525,6599.22907810585
7845,0,Amidon,1.0,392,392,Mandan,United States of America,46.83,-100.89,http://mynasadata.larc.nasa.gov/latitudelongitude-finder/,,Typic and Pachic Haplustoll (Temvik and Wilton series),Silty loam,,249.0,Growing season,May-Sep.,Common wheat,Common wheat,1,3919,Common wheat,544,2003,2003,1,Triticum aestivum,Common wheat,0,3919,19 Aug. 2003,21 May 2003,1,0,0,1,4.0,1.94,t.ha-1,212,90.0,from 2003 to 2003,North Dakota,May-Sep.,17.4,Growing season,89.03945519773525,6599.22907810585
7846,0,Amidon,1.0,392,392,Mandan,United States of America,46.83,-100.89,http://mynasadata.larc.nasa.gov/latitudelongitude-finder/,,Typic and Pachic Haplustoll (Temvik and Wilton series),Silty loam,,249.0,Growing season,May-Sep.,Common wheat,Common wheat,1,3919,Common wheat,544,2003,2003,1,Triticum aestivum,Common wheat,0,3919,19 Aug. 2003,21 May 2003,1,0,0,1,4.0,1.8,t.ha-1,212,90.0,from 2003 to 2003,North Dakota,May-Sep.,17.4,Growing season,89.03945519773525,6599.22907810585
7847,0,Amidon,1.0,392,392,Mandan,United States of America,46.83,-100.89,http://mynasadata.larc.nasa.gov/latitudelongitude-finder/,,Typic and Pachic Haplustoll (Temvik and Wilton series),Silty loam,,249.0,Growing season,May-Sep.,Common wheat,Common wheat,1,3919,Common wheat,544,2003,2003,1,Triticum aestivum,Common wheat,0,3919,19 Aug. 2003,21 May 2003,1,0,0,1,4.0,1.96,t.ha-1,212,90.0,from 2003 to 2003,North Dakota,May-Sep.,17.4,Growing season,89.03945519773525,6599.22907810585
7848,0,Amidon,1.0,392,392,Mandan,United States of America,46.83,-100.89,http://mynasadata.larc.nasa.gov/latitudelongitude-finder/,,Typic and Pachic Haplustoll (Temvik and Wilton series),Silty loam,,249.0,Growing season,May-Sep.,Common wheat,Common wheat,1,3919,Common wheat,544,2003,2003,1,Triticum aestivum,Common wheat,0,3919,19 Aug. 2003,21 May 2003,1,0,0,1,4.0,1.81,t.ha-1,212,90.0,from 2003 to 2003,North Dakota,May-Sep.,17.4,Growing season,89.03945519773525,6599.22907810585
7849,0,Amidon,1.0,392,392,Mandan,United States of America,46.83,-100.89,http://mynasadata.larc.nasa.gov/latitudelongitude-finder/,,Typic and Pachic Haplustoll (Temvik and Wilton series),Silty loam,,249.0,Growing season,May-Sep.,Common wheat,Common wheat,1,3919,Common wheat,544,2003,2003,1,Triticum aestivum,Common wheat,0,3919,19 Aug. 2003,21 May 2003,1,0,0,1,4.0,1.57,t.ha-1,212,90.0,from 2003 to 2003,North Dakota,May-Sep.,17.4,Growing season,89.03945519773525,6599.22907810585
7850,0,Amidon,1.0,392,392,Mandan,United States of America,46.83,-100.89,http://mynasadata.larc.nasa.gov/latitudelongitude-finder/,,Typic and Pachic Haplustoll (Temvik and Wilton series),Silty loam,,249.0,Growing season,May-Sep.,Common wheat,Common wheat,1,3919,Common wheat,544,2003,2003,1,Triticum aestivum,Common wheat,0,3919,19 Aug. 2003,21 May 2003,1,0,0,1,4.0,1.77,t.ha-1,212,90.0,from 2003 to 2003,North Dakota,May-Sep.,17.4,Growing season,89.03945519773525,6599.22907810585
7851,0,Koto,1.0,393,393,Mandan,United States of America,46.83,-100.89,http://mynasadata.larc.nasa.gov/latitudelongitude-finder/,,Typic and Pachic Haplustoll (Temvik and Wilton series),Silty loam,,251.0,Growing season,May-Sep.,Buckwheat,Buckwheat,1,3920,Buckwheat,545,2004,2004,1,Fagopyrum esculentum,Buckwheat,0,3920,07 Sep. 2004,08 Jun. 2004,1,0,0,1,4.0,1.53,t.ha-1,212,91.0,from 2004 to 2004,North Dakota,May-Sep.,17.4,Growing season,89.03945519773525,6599.22907810585
7852,0,Koto,1.0,393,393,Mandan,United States of America,46.83,-100.89,http://mynasadata.larc.nasa.gov/latitudelongitude-finder/,,Typic and Pachic Haplustoll (Temvik and Wilton series),Silty loam,,251.0,Growing season,May-Sep.,Buckwheat,Buckwheat,1,3920,Buckwheat,545,2004,2004,1,Fagopyrum esculentum,Buckwheat,0,3920,07 Sep. 2004,08 Jun. 2004,1,0,0,1,4.0,1.7,t.ha-1,212,91.0,from 2004 to 2004,North Dakota,May-Sep.,17.4,Growing season,89.03945519773525,6599.22907810585
7853,0,Koto,1.0,393,393,Mandan,United States of America,46.83,-100.89,http://mynasadata.larc.nasa.gov/latitudelongitude-finder/,,Typic and Pachic Haplustoll (Temvik and Wilton series),Silty loam,,251.0,Growing season,May-Sep.,Buckwheat,Buckwheat,1,3920,Buckwheat,545,2004,2004,1,Fagopyrum esculentum,Buckwheat,0,3920,07 Sep. 2004,08 Jun. 2004,1,0,0,1,4.0,1.36,t.ha-1,212,91.0,from 2004 to 2004,North Dakota,May-Sep.,17.4,Growing season,89.03945519773525,6599.22907810585
7854,0,Koto,1.0,393,393,Mandan,United States of America,46.83,-100.89,http://mynasadata.larc.nasa.gov/latitudelongitude-finder/,,Typic and Pachic Haplustoll (Temvik and Wilton series),Silty loam,,251.0,Growing season,May-Sep.,Buckwheat,Buckwheat,1,3920,Buckwheat,545,2004,2004,1,Fagopyrum esculentum,Buckwheat,0,3920,07 Sep. 2004,08 Jun. 2004,1,0,0,1,4.0,1.5,t.ha-1,212,91.0,from 2004 to 2004,North Dakota,May-Sep.,17.4,Growing season,89.03945519773525,6599.22907810585
7855,0,Koto,1.0,393,393,Mandan,United States of America,46.83,-100.89,http://mynasadata.larc.nasa.gov/latitudelongitude-finder/,,Typic and Pachic Haplustoll (Temvik and Wilton series),Silty loam,,251.0,Growing season,May-Sep.,Buckwheat,Buckwheat,1,3920,Buckwheat,545,2004,2004,1,Fagopyrum esculentum,Buckwheat,0,3920,07 Sep. 2004,08 Jun. 2004,1,0,0,1,4.0,2.03,t.ha-1,212,91.0,from 2004 to 2004,North Dakota,May-Sep.,17.4,Growing season,89.03945519773525,6599.22907810585
7856,0,Koto,1.0,393,393,Mandan,United States of America,46.83,-100.89,http://mynasadata.larc.nasa.gov/latitudelongitude-finder/,,Typic and Pachic Haplustoll (Temvik and Wilton series),Silty loam,,251.0,Growing season,May-Sep.,Buckwheat,Buckwheat,1,3920,Buckwheat,545,2004,2004,1,Fagopyrum esculentum,Buckwheat,0,3920,07 Sep. 2004,08 Jun. 2004,1,0,0,1,4.0,1.17,t.ha-1,212,91.0,from 2004 to 2004,North Dakota,May-Sep.,17.4,Growing season,89.03945519773525,6599.22907810585
7857,0,Koto,1.0,393,393,Mandan,United States of America,46.83,-100.89,http://mynasadata.larc.nasa.gov/latitudelongitude-finder/,,Typic and Pachic Haplustoll (Temvik and Wilton series),Silty loam,,251.0,Growing season,May-Sep.,Buckwheat,Buckwheat,1,3920,Buckwheat,545,2004,2004,1,Fagopyrum esculentum,Buckwheat,0,3920,07 Sep. 2004,08 Jun. 2004,1,0,0,1,4.0,1.54,t.ha-1,212,91.0,from 2004 to 2004,North Dakota,May-Sep.,17.4,Growing season,89.03945519773525,6599.22907810585
7858,0,Koto,1.0,393,393,Mandan,United States of America,46.83,-100.89,http://mynasadata.larc.nasa.gov/latitudelongitude-finder/,,Typic and Pachic Haplustoll (Temvik and Wilton series),Silty loam,,251.0,Growing season,May-Sep.,Buckwheat,Buckwheat,1,3920,Buckwheat,545,2004,2004,1,Fagopyrum esculentum,Buckwheat,0,3920,07 Sep. 2004,08 Jun. 2004,1,0,0,1,4.0,1.35,t.ha-1,212,91.0,from 2004 to 2004,North Dakota,May-Sep.,17.4,Growing season,89.03945519773525,6599.22907810585
7859,0,Koto,1.0,393,393,Mandan,United States of America,46.83,-100.89,http://mynasadata.larc.nasa.gov/latitudelongitude-finder/,,Typic and Pachic Haplustoll (Temvik and Wilton series),Silty loam,,251.0,Growing season,May-Sep.,Buckwheat,Buckwheat,1,3920,Buckwheat,545,2004,2004,1,Fagopyrum esculentum,Buckwheat,0,3920,07 Sep. 2004,08 Jun. 2004,1,0,0,1,4.0,1.49,t.ha-1,212,91.0,from 2004 to 2004,North Dakota,May-Sep.,17.4,Growing season,89.03945519773525,6599.22907810585
7860,0,Koto,1.0,393,393,Mandan,United States of America,46.83,-100.89,http://mynasadata.larc.nasa.gov/latitudelongitude-finder/,,Typic and Pachic Haplustoll (Temvik and Wilton series),Silty loam,,251.0,Growing season,May-Sep.,Buckwheat,Buckwheat,1,3920,Buckwheat,545,2004,2004,1,Fagopyrum esculentum,Buckwheat,0,3920,07 Sep. 2004,08 Jun. 2004,1,0,0,1,4.0,1.83,t.ha-1,212,91.0,from 2004 to 2004,North Dakota,May-Sep.,17.4,Growing season,89.03945519773525,6599.22907810585
7861,0,357RR,1.0,393,393,Mandan,United States of America,46.83,-100.89,http://mynasadata.larc.nasa.gov/latitudelongitude-finder/,,Typic and Pachic Haplustoll (Temvik and Wilton series),Silty loam,,251.0,Growing season,May-Sep.,Rape,Rape,1,3921,Rape,545,2004,2004,1,Brassica napus,Rape,0,3921,19 Aug. 2004,15 Apr. 2004,1,0,0,1,4.0,0.47,t.ha-1,212,126.0,from 2004 to 2004,North Dakota,May-Sep.,17.4,Growing season,89.03945519773525,6599.22907810585
7862,0,357RR,1.0,393,393,Mandan,United States of America,46.83,-100.89,http://mynasadata.larc.nasa.gov/latitudelongitude-finder/,,Typic and Pachic Haplustoll (Temvik and Wilton series),Silty loam,,251.0,Growing season,May-Sep.,Rape,Rape,1,3921,Rape,545,2004,2004,1,Brassica napus,Rape,0,3921,19 Aug. 2004,15 Apr. 2004,1,0,0,1,4.0,0.48,t.ha-1,212,126.0,from 2004 to 2004,North Dakota,May-Sep.,17.4,Growing season,89.03945519773525,6599.22907810585
7863,0,357RR,1.0,393,393,Mandan,United States of America,46.83,-100.89,http://mynasadata.larc.nasa.gov/latitudelongitude-finder/,,Typic and Pachic Haplustoll (Temvik and Wilton series),Silty loam,,251.0,Growing season,May-Sep.,Rape,Rape,1,3921,Rape,545,2004,2004,1,Brassica napus,Rape,0,3921,19 Aug. 2004,15 Apr. 2004,1,0,0,1,4.0,0.39,t.ha-1,212,126.0,from 2004 to 2004,North Dakota,May-Sep.,17.4,Growing season,89.03945519773525,6599.22907810585
7864,0,357RR,1.0,393,393,Mandan,United States of America,46.83,-100.89,http://mynasadata.larc.nasa.gov/latitudelongitude-finder/,,Typic and Pachic Haplustoll (Temvik and Wilton series),Silty loam,,251.0,Growing season,May-Sep.,Rape,Rape,1,3921,Rape,545,2004,2004,1,Brassica napus,Rape,0,3921,19 Aug. 2004,15 Apr. 2004,1,0,0,1,4.0,0.48,t.ha-1,212,126.0,from 2004 to 2004,North Dakota,May-Sep.,17.4,Growing season,89.03945519773525,6599.22907810585
7865,0,357RR,1.0,393,393,Mandan,United States of America,46.83,-100.89,http://mynasadata.larc.nasa.gov/latitudelongitude-finder/,,Typic and Pachic Haplustoll (Temvik and Wilton series),Silty loam,,251.0,Growing season,May-Sep.,Rape,Rape,1,3921,Rape,545,2004,2004,1,Brassica napus,Rape,0,3921,19 Aug. 2004,15 Apr. 2004,1,0,0,1,4.0,0.57,t.ha-1,212,126.0,from 2004 to 2004,North Dakota,May-Sep.,17.4,Growing season,89.03945519773525,6599.22907810585
7866,0,357RR,1.0,393,393,Mandan,United States of America,46.83,-100.89,http://mynasadata.larc.nasa.gov/latitudelongitude-finder/,,Typic and Pachic Haplustoll (Temvik and Wilton series),Silty loam,,251.0,Growing season,May-Sep.,Rape,Rape,1,3921,Rape,545,2004,2004,1,Brassica napus,Rape,0,3921,19 Aug. 2004,15 Apr. 2004,1,0,0,1,4.0,0.23,t.ha-1,212,126.0,from 2004 to 2004,North Dakota,May-Sep.,17.4,Growing season,89.03945519773525,6599.22907810585
7867,0,357RR,1.0,393,393,Mandan,United States of America,46.83,-100.89,http://mynasadata.larc.nasa.gov/latitudelongitude-finder/,,Typic and Pachic Haplustoll (Temvik and Wilton series),Silty loam,,251.0,Growing season,May-Sep.,Rape,Rape,1,3921,Rape,545,2004,2004,1,Brassica napus,Rape,0,3921,19 Aug. 2004,15 Apr. 2004,1,0,0,1,4.0,0.48,t.ha-1,212,126.0,from 2004 to 2004,North Dakota,May-Sep.,17.4,Growing season,89.03945519773525,6599.22907810585
7868,0,357RR,1.0,393,393,Mandan,United States of America,46.83,-100.89,http://mynasadata.larc.nasa.gov/latitudelongitude-finder/,,Typic and Pachic Haplustoll (Temvik and Wilton series),Silty loam,,251.0,Growing season,May-Sep.,Rape,Rape,1,3921,Rape,545,2004,2004,1,Brassica napus,Rape,0,3921,19 Aug. 2004,15 Apr. 2004,1,0,0,1,4.0,0.32,t.ha-1,212,126.0,from 2004 to 2004,North Dakota,May-Sep.,17.4,Growing season,89.03945519773525,6599.22907810585
7869,0,357RR,1.0,393,393,Mandan,United States of America,46.83,-100.89,http://mynasadata.larc.nasa.gov/latitudelongitude-finder/,,Typic and Pachic Haplustoll (Temvik and Wilton series),Silty loam,,251.0,Growing season,May-Sep.,Rape,Rape,1,3921,Rape,545,2004,2004,1,Brassica napus,Rape,0,3921,19 Aug. 2004,15 Apr. 2004,1,0,0,1,4.0,0.38,t.ha-1,212,126.0,from 2004 to 2004,North Dakota,May-Sep.,17.4,Growing season,89.03945519773525,6599.22907810585
7870,0,357RR,1.0,393,393,Mandan,United States of America,46.83,-100.89,http://mynasadata.larc.nasa.gov/latitudelongitude-finder/,,Typic and Pachic Haplustoll (Temvik and Wilton series),Silty loam,,251.0,Growing season,May-Sep.,Rape,Rape,1,3921,Rape,545,2004,2004,1,Brassica napus,Rape,0,3921,19 Aug. 2004,15 Apr. 2004,1,0,0,1,4.0,0.35,t.ha-1,212,126.0,from 2004 to 2004,North Dakota,May-Sep.,17.4,Growing season,89.03945519773525,6599.22907810585
7871,1,B 90,1.0,393,393,Mandan,United States of America,46.83,-100.89,http://mynasadata.larc.nasa.gov/latitudelongitude-finder/,,Typic and Pachic Haplustoll (Temvik and Wilton series),Silty loam,,251.0,Growing season,May-Sep.,Chickpea,Chickpea,1,3922,Chickpea,545,2004,2004,1,Cicer arietinum,Chickpea,1,3922,24 Aug. 2004,28 Apr. 2004,1,0,0,1,4.0,0.93,t.ha-1,212,118.0,from 2004 to 2004,North Dakota,May-Sep.,17.4,Growing season,89.03945519773525,6599.22907810585
7872,1,B 90,1.0,393,393,Mandan,United States of America,46.83,-100.89,http://mynasadata.larc.nasa.gov/latitudelongitude-finder/,,Typic and Pachic Haplustoll (Temvik and Wilton series),Silty loam,,251.0,Growing season,May-Sep.,Chickpea,Chickpea,1,3922,Chickpea,545,2004,2004,1,Cicer arietinum,Chickpea,1,3922,24 Aug. 2004,28 Apr. 2004,1,0,0,1,4.0,1.15,t.ha-1,212,118.0,from 2004 to 2004,North Dakota,May-Sep.,17.4,Growing season,89.03945519773525,6599.22907810585
7873,1,B 90,1.0,393,393,Mandan,United States of America,46.83,-100.89,http://mynasadata.larc.nasa.gov/latitudelongitude-finder/,,Typic and Pachic Haplustoll (Temvik and Wilton series),Silty loam,,251.0,Growing season,May-Sep.,Chickpea,Chickpea,1,3922,Chickpea,545,2004,2004,1,Cicer arietinum,Chickpea,1,3922,24 Aug. 2004,28 Apr. 2004,1,0,0,1,4.0,0.78,t.ha-1,212,118.0,from 2004 to 2004,North Dakota,May-Sep.,17.4,Growing season,89.03945519773525,6599.22907810585
7874,1,B 90,1.0,393,393,Mandan,United States of America,46.83,-100.89,http://mynasadata.larc.nasa.gov/latitudelongitude-finder/,,Typic and Pachic Haplustoll (Temvik and Wilton series),Silty loam,,251.0,Growing season,May-Sep.,Chickpea,Chickpea,1,3922,Chickpea,545,2004,2004,1,Cicer arietinum,Chickpea,1,3922,24 Aug. 2004,28 Apr. 2004,1,0,0,1,4.0,0.82,t.ha-1,212,118.0,from 2004 to 2004,North Dakota,May-Sep.,17.4,Growing season,89.03945519773525,6599.22907810585
7875,1,B 90,1.0,393,393,Mandan,United States of America,46.83,-100.89,http://mynasadata.larc.nasa.gov/latitudelongitude-finder/,,Typic and Pachic Haplustoll (Temvik and Wilton series),Silty loam,,251.0,Growing season,May-Sep.,Chickpea,Chickpea,1,3922,Chickpea,545,2004,2004,1,Cicer arietinum,Chickpea,1,3922,24 Aug. 2004,28 Apr. 2004,1,0,0,1,4.0,1.35,t.ha-1,212,118.0,from 2004 to 2004,North Dakota,May-Sep.,17.4,Growing season,89.03945519773525,6599.22907810585
7876,1,B 90,1.0,393,393,Mandan,United States of America,46.83,-100.89,http://mynasadata.larc.nasa.gov/latitudelongitude-finder/,,Typic and Pachic Haplustoll (Temvik and Wilton series),Silty loam,,251.0,Growing season,May-Sep.,Chickpea,Chickpea,1,3922,Chickpea,545,2004,2004,1,Cicer arietinum,Chickpea,1,3922,24 Aug. 2004,28 Apr. 2004,1,0,0,1,4.0,0.69,t.ha-1,212,118.0,from 2004 to 2004,North Dakota,May-Sep.,17.4,Growing season,89.03945519773525,6599.22907810585
7877,1,B 90,1.0,393,393,Mandan,United States of America,46.83,-100.89,http://mynasadata.larc.nasa.gov/latitudelongitude-finder/,,Typic and Pachic Haplustoll (Temvik and Wilton series),Silty loam,,251.0,Growing season,May-Sep.,Chickpea,Chickpea,1,3922,Chickpea,545,2004,2004,1,Cicer arietinum,Chickpea,1,3922,24 Aug. 2004,28 Apr. 2004,1,0,0,1,4.0,1.02,t.ha-1,212,118.0,from 2004 to 2004,North Dakota,May-Sep.,17.4,Growing season,89.03945519773525,6599.22907810585
7878,1,B 90,1.0,393,393,Mandan,United States of America,46.83,-100.89,http://mynasadata.larc.nasa.gov/latitudelongitude-finder/,,Typic and Pachic Haplustoll (Temvik and Wilton series),Silty loam,,251.0,Growing season,May-Sep.,Chickpea,Chickpea,1,3922,Chickpea,545,2004,2004,1,Cicer arietinum,Chickpea,1,3922,24 Aug. 2004,28 Apr. 2004,1,0,0,1,4.0,1.05,t.ha-1,212,118.0,from 2004 to 2004,North Dakota,May-Sep.,17.4,Growing season,89.03945519773525,6599.22907810585
7879,1,B 90,1.0,393,393,Mandan,United States of America,46.83,-100.89,http://mynasadata.larc.nasa.gov/latitudelongitude-finder/,,Typic and Pachic Haplustoll (Temvik and Wilton series),Silty loam,,251.0,Growing season,May-Sep.,Chickpea,Chickpea,1,3922,Chickpea,545,2004,2004,1,Cicer arietinum,Chickpea,1,3922,24 Aug. 2004,28 Apr. 2004,1,0,0,1,4.0,1.03,t.ha-1,212,118.0,from 2004 to 2004,North Dakota,May-Sep.,17.4,Growing season,89.03945519773525,6599.22907810585
7880,1,B 90,1.0,393,393,Mandan,United States of America,46.83,-100.89,http://mynasadata.larc.nasa.gov/latitudelongitude-finder/,,Typic and Pachic Haplustoll (Temvik and Wilton series),Silty loam,,251.0,Growing season,May-Sep.,Chickpea,Chickpea,1,3922,Chickpea,545,2004,2004,1,Cicer arietinum,Chickpea,1,3922,24 Aug. 2004,28 Apr. 2004,1,0,0,1,4.0,1.18,t.ha-1,212,118.0,from 2004 to 2004,North Dakota,May-Sep.,17.4,Growing season,89.03945519773525,6599.22907810585
7881,0,TF2183,1.0,393,393,Mandan,United States of America,46.83,-100.89,http://mynasadata.larc.nasa.gov/latitudelongitude-finder/,,Typic and Pachic Haplustoll (Temvik and Wilton series),Silty loam,,251.0,Growing season,May-Sep.,Corn,Corn,1,3923,Corn,545,2004,2004,1,Zea mays,Corn,0,3923,16 Nov. 2004,14 May 2004,1,0,0,1,4.0,1.54,t.ha-1,212,186.0,from 2004 to 2004,North Dakota,May-Sep.,17.4,Growing season,89.03945519773525,6599.22907810585
